Review_ID;Rating;Year;Month;Reviewer_Location;Branch;Latitud;Longuitud
351705768;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
351487441;3;2016;2;India;Disneyland California;22.3511148;78.6677428
351429427;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
351302902;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351040860;4;2016;2;Germany;Disneyland California;51.1638175;10.4478313
350764059;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350752454;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350743643;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
350649400;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350076073;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349864413;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349848049;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349675039;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349399162;5;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
349027056;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
349019577;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
348904036;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348802291;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
348528229;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
348375622;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
348216039;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
348151366;5;2016;2;Switzerland;Disneyland California;46.7985624;8.2319736
347903165;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
347784377;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
347616565;5;2016;2;New Zealand;Disneyland California;-41.5000831;172.8344077
347566798;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
347557506;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
347262540;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
347123581;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
347093794;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
346999994;3;2016;2;Australia;Disneyland California;-24.7761086;134.755
346795123;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
346719673;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
346384248;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
346159472;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
346034925;5;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
345751909;5;2016;2;Israel;Disneyland California;30.8124247;34.8594762
345726452;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
345499228;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
344947122;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
344878983;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
455490712;4;2016;2;Australia;Disneyland California;-24.7761086;134.755
450152244;4;2016;2;Australia;Disneyland California;-24.7761086;134.755
445477967;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
431953468;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
424033435;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
418283770;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
417751625;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
412013938;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
404198971;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
397025802;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
390886488;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
390335288;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
388311611;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
387426699;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
385260445;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
383236172;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
379430569;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
378769054;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
376258443;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
375565744;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
371247703;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
371185388;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
370414804;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
370385797;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
368215446;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
366221510;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
363989590;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
363475911;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
361921849;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
361825129;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
361633818;5;2016;2;United Arab Emirates;Disneyland California;24.0002488;53.9994829
360256552;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
359836259;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
358889354;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
358676801;5;2016;2;India;Disneyland California;22.3511148;78.6677428
357202890;5;2016;2;Indonesia;Disneyland California;-2.4833826;117.8902853
356430009;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
356400486;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
356342415;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
355882451;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
355858061;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
354910433;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
354867042;5;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
354840551;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
354016601;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
353997990;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
353994280;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
353912197;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
353726675;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
353622237;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
353617973;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
353454526;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
353247169;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
353174051;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
353158614;5;2016;2;New Zealand;Disneyland California;-41.5000831;172.8344077
353148248;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
352965115;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
352732640;4;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
352728155;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
352707153;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
352687072;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
352683668;5;2016;2;India;Disneyland California;22.3511148;78.6677428
352665397;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
352518187;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
352507611;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
352457306;4;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
352338853;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
352253526;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
352206733;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
352178379;5;2016;2;United Arab Emirates;Disneyland California;24.0002488;53.9994829
352138743;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
352113177;2;2016;2;Canada;Disneyland California;61.0666922;-107.991707
352006275;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
351972096;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351838765;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
351725230;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351723626;4;2016;2;Australia;Disneyland California;-24.7761086;134.755
351720631;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351718849;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
351714736;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351691757;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
351648123;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
351587217;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351572335;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351477300;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351452013;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
351195914;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
351187295;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
351183511;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
351137516;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
351034455;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
350961925;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
350909750;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
350707862;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350706210;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
350673643;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350651285;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
350407506;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350383868;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350324295;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350295379;4;2016;2;Thailand;Disneyland California;14.8971921;100.83273
350147492;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
350147252;1;2016;2;Australia;Disneyland California;-24.7761086;134.755
350145492;5;2016;2;Russia;Disneyland California;64.6863136;97.7453061
350123089;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
350032554;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
350022160;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350017080;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350000059;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
349970850;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349825341;1;2016;2;Australia;Disneyland California;-24.7761086;134.755
349805331;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
349676222;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
349522620;5;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
349521671;5;2016;2;New Zealand;Disneyland California;-41.5000831;172.8344077
349479566;5;2016;2;Singapore;Disneyland California;1.357107;103.8194992
349419543;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
349378736;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
349324289;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
349293413;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
349288004;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
349214308;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
349174184;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
349036950;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348994906;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
348958984;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348955075;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348729725;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
348711757;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
348706185;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348602087;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348597457;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
348573957;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348549121;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
348542313;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
348519554;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
348492149;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
348461158;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
348350982;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348334313;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348306911;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
348297860;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
348290271;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348279496;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348273061;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
348256691;3;2016;2;Australia;Disneyland California;-24.7761086;134.755
348199645;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
348166024;5;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
348008734;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
347977744;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
347733635;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
347730326;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
347420171;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
347381424;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
347347380;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
347034676;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
346944831;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
346745234;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
346728180;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
346638971;4;2016;2;Australia;Disneyland California;-24.7761086;134.755
346513041;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
346440319;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
346343084;4;2016;2;Thailand;Disneyland California;14.8971921;100.83273
346210705;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
345948218;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
345942593;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
345931080;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
345900009;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
345862499;4;2016;2;Australia;Disneyland California;-24.7761086;134.755
345798856;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
345771233;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
345692712;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
345642821;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
345452716;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
345396338;4;2016;2;Australia;Disneyland California;-24.7761086;134.755
345307256;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
345301723;3;2016;2;Canada;Disneyland California;61.0666922;-107.991707
345007740;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
344873453;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
344822884;5;2016;2;Ireland;Disneyland California;52.865196;-7.9794599
344771024;2;2016;2;Australia;Disneyland California;-24.7761086;134.755
344405888;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
344139251;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
455995576;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
454902271;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
451606510;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
440385456;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
433488640;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
423331941;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
422729563;3;2016;2;Singapore;Disneyland California;1.357107;103.8194992
414779053;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
400992133;5;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
395177628;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
386993410;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
373824408;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
371213692;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
370112074;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
369542511;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
369102791;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
368896750;3;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
365595832;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
362288265;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
362069686;1;2016;2;New Zealand;Disneyland California;-41.5000831;172.8344077
358294460;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
357932326;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
356798190;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
355383773;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
355224342;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
354647420;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
354409863;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
354289131;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
354157363;5;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
354144408;4;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
354098837;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
354092465;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
353370254;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
352924737;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
352819202;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
352692250;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
352646564;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
352546170;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
352022670;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
351841129;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
351663336;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351660153;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
351655984;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
351490285;3;2016;2;Canada;Disneyland California;61.0666922;-107.991707
351421320;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351399737;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
351347018;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
351245648;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
351215834;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351084419;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
351020627;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350832243;4;2016;2;New Zealand;Disneyland California;-41.5000831;172.8344077
350750166;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350662201;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350622936;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350620145;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
350613384;4;2016;2;India;Disneyland California;22.3511148;78.6677428
350493694;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
350442413;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
350349892;2;2016;2;Canada;Disneyland California;61.0666922;-107.991707
350338676;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
350328844;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
350318985;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350276292;3;2016;2;Brazil;Disneyland California;-10.3333333;-53.2
350232499;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
350093762;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
350083176;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
350073972;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
350068352;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350038649;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
350025409;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349933904;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349874141;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
349727244;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349667327;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
349588237;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
349578491;1;2016;2;New Zealand;Disneyland California;-41.5000831;172.8344077
349577400;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349551200;1;2016;2;Israel;Disneyland California;30.8124247;34.8594762
349503085;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
349482477;5;2016;2;Malaysia;Disneyland California;4.5693754;102.2656823
349476903;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
349404522;3;2016;2;Canada;Disneyland California;61.0666922;-107.991707
349396344;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
349380269;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
349358702;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
349355816;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349192064;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349124533;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
349117854;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
349095785;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
349076912;2;2016;2;Canada;Disneyland California;61.0666922;-107.991707
349050018;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
349049595;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
348981398;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
348968757;3;2016;2;Australia;Disneyland California;-24.7761086;134.755
348887000;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
348856590;1;2016;2;United States;Disneyland California;39.7837304;-100.445882
348841837;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
348790505;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
348786156;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348756061;5;2016;2;New Zealand;Disneyland California;-41.5000831;172.8344077
348642753;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
348641048;4;2016;2;Australia;Disneyland California;-24.7761086;134.755
348634390;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
348607810;2;2016;2;Canada;Disneyland California;61.0666922;-107.991707
348607586;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
348607158;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
348503647;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
348499641;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
348393824;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
347388366;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
347350116;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
347288035;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
347205244;5;2016;2;Canada;Disneyland California;61.0666922;-107.991707
347196327;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
347195339;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
347136219;3;2016;2;United States;Disneyland California;39.7837304;-100.445882
346831189;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
346804964;2;2016;2;United States;Disneyland California;39.7837304;-100.445882
346800491;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
346708885;3;2016;2;Australia;Disneyland California;-24.7761086;134.755
346382888;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
346284142;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
346206887;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
346145270;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
345907806;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
345874591;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
345853470;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
345793062;5;2016;2;Netherlands;Disneyland California;52.2434979;5.6343227
345744710;3;2016;2;Hong Kong;Disneyland California;22.350627;114.1849161
345738751;5;2016;2;United Kingdom;Disneyland California;54.7023545;-3.2765753
345533519;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
345299685;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
344888216;4;2016;2;United States;Disneyland California;39.7837304;-100.445882
344826698;5;2016;2;Australia;Disneyland California;-24.7761086;134.755
344581489;5;2016;2;United States;Disneyland California;39.7837304;-100.445882
462731467;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
462579525;3;2016;3;Canada;Disneyland California;61.0666922;-107.991707
461859239;5;2016;3;Canada;Disneyland California;61.0666922;-107.991707
460356086;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
460063535;5;2016;3;Canada;Disneyland California;61.0666922;-107.991707
459881300;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
459481970;3;2016;3;United States;Disneyland California;39.7837304;-100.445882
457801161;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
457765689;4;2016;3;Canada;Disneyland California;61.0666922;-107.991707
456609455;5;2016;3;Australia;Disneyland California;-24.7761086;134.755
455827863;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
455511806;4;2016;3;United States;Disneyland California;39.7837304;-100.445882
448592295;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
445929044;5;2016;3;Canada;Disneyland California;61.0666922;-107.991707
445649740;5;2016;3;Canada;Disneyland California;61.0666922;-107.991707
444346077;4;2016;3;Canada;Disneyland California;61.0666922;-107.991707
443204059;1;2016;3;Australia;Disneyland California;-24.7761086;134.755
442059288;5;2016;3;Australia;Disneyland California;-24.7761086;134.755
439740316;4;2016;3;Canada;Disneyland California;61.0666922;-107.991707
439401282;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
436845510;3;2016;3;United States;Disneyland California;39.7837304;-100.445882
435521411;4;2016;3;United States;Disneyland California;39.7837304;-100.445882
421639027;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
403487363;4;2016;3;United States;Disneyland California;39.7837304;-100.445882
401540353;4;2016;3;Australia;Disneyland California;-24.7761086;134.755
397920737;4;2016;3;United States;Disneyland California;39.7837304;-100.445882
397726017;4;2016;3;United States;Disneyland California;39.7837304;-100.445882
397127993;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
395305651;5;2016;3;Argentina;Disneyland California;-34.9964963;-64.9672817
395298046;5;2016;3;Canada;Disneyland California;61.0666922;-107.991707
389429546;5;2016;3;United Kingdom;Disneyland California;54.7023545;-3.2765753
386912585;5;2016;3;Australia;Disneyland California;-24.7761086;134.755
385116743;4;2016;3;New Zealand;Disneyland California;-41.5000831;172.8344077
381547671;4;2016;3;United States;Disneyland California;39.7837304;-100.445882
379331571;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
378710130;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
377293557;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
375959961;4;2016;3;Canada;Disneyland California;61.0666922;-107.991707
375334798;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
374374502;5;2016;3;Canada;Disneyland California;61.0666922;-107.991707
374367963;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
374323688;4;2016;3;Canada;Disneyland California;61.0666922;-107.991707
373742362;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
372710564;4;2016;3;United States;Disneyland California;39.7837304;-100.445882
371516534;5;2016;3;Australia;Disneyland California;-24.7761086;134.755
370684650;4;2016;3;Australia;Disneyland California;-24.7761086;134.755
370537991;4;2016;3;United States;Disneyland California;39.7837304;-100.445882
370311244;4;2016;3;United States;Disneyland California;39.7837304;-100.445882
370012280;3;2016;3;United States;Disneyland California;39.7837304;-100.445882
368489384;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
368481957;4;2016;3;Australia;Disneyland California;-24.7761086;134.755
368335710;2;2016;3;United States;Disneyland California;39.7837304;-100.445882
367999477;3;2016;3;Canada;Disneyland California;61.0666922;-107.991707
367781672;5;2016;3;Australia;Disneyland California;-24.7761086;134.755
367554630;3;2016;3;United States;Disneyland California;39.7837304;-100.445882
367049250;5;2016;3;United States;Disneyland California;39.7837304;-100.445882
